latitude,longitude,altitude
45.742764,6.715419,2078.9
45.742706,6.71523,2077.9
45.74239,6.714872,2082.8
45.742401,6.714805,2081.0
45.741955,6.71461,2090.3
45.741913,6.714491,2089.0
45.741596,6.71416,2091.9
45.741135,6.713838,2097.6
45.741043,6.713864,2100.3
45.741055,6.713794,2099.0
45.740662,6.713607,2104.7
45.740524,6.713263,2106.4
45.73983,6.712804,2117.7
45.739796,6.712681,2118.6
45.739571,6.712548,2123.6
45.739548,6.712406,2125.4
45.739445,6.712339,2127.7
45.739395,6.712165,2131.3
45.739269,6.71204,2135.9
45.739273,6.711906,2139.3
45.739189,6.711933,2139.1
45.739101,6.711858,2141.0
45.738819,6.711415,2148.7
45.738525,6.711156,2153.4
45.738499,6.71091,2160.5
45.738461,6.710941,2159.3
45.738503,6.710897,2160.9
45.738487,6.710959,2158.9
45.738266,6.710865,2161.9
45.738297,6.710718,2165.8
45.738136,6.710576,2172.6
45.738098,6.710241,2182.9
45.738007,6.710088,2189.8
45.737988,6.709942,2195.7
45.738071,6.709916,2194.6
45.738106,6.709971,2192.3
45.738125,6.7099,2195.4
45.73801,6.70974,2203.3
45.737999,6.709526,2211.4
45.737953,6.709491,2213.1
45.737926,6.709542,2211.7
45.737789,6.709177,2221.8
45.73756,6.708949,2231.0
45.737549,6.708821,2233.9
45.737621,6.708726,2235.5
45.737408,6.708375,2247.0
45.737312,6.70837,2247.6
45.736721,6.707693,2279.2
45.736565,6.707806,2276.9
45.736599,6.7077,2281.0
45.736336,6.70759,2288.5
45.736301,6.707475,2293.8
45.736015,6.707426,2300.0
45.735806,6.707067,2313.4
45.73558,6.70695,2318.7
45.735611,6.706898,2319.9
45.735256,6.706827,2328.1
45.735233,6.706737,2328.9
45.735283,6.706757,2328.3
45.734955,6.706861,2331.5
45.735008,6.706714,2331.1
45.734451,6.70742,2340.2
45.73431,6.707869,2345.3
45.734161,6.708071,2347.4
45.734119,6.708046,2345.6
45.733994,6.708357,2351.8
45.733746,6.708564,2357.0
45.733662,6.708584,2357.8
45.733692,6.708539,2356.0
45.733345,6.708753,2368.0
45.733376,6.708808,2370.5
45.732986,6.708485,2366.4
45.732796,6.708499,2374.3
45.732689,6.708379,2373.8
45.732414,6.708278,2378.3
45.732285,6.708365,2383.9
45.732296,6.7083,2381.5
45.732258,6.708338,2383.5
45.732174,6.708289,2382.4
45.731949,6.708409,2385.7
45.73175,6.708408,2386.8
45.731609,6.708337,2385.2
45.73119,6.708583,2395.0
45.730949,6.708565,2394.1
45.730808,6.708748,2399.3
45.730854,6.70887,2402.7
45.730633,6.708954,2404.2
45.730553,6.709124,2408.7
45.730465,6.709062,2406.1
45.730148,6.709251,2408.2
45.730095,6.709375,2410.7
45.729881,6.709495,2410.4
45.729763,6.709792,2413.9
45.729595,6.70992,2413.7
45.729488,6.710292,2419.5
45.728996,6.710316,2419.8
45.728905,6.710369,2420.7
45.72884,6.710275,2417.1
45.72871,6.710352,2417.3
45.728432,6.710287,2410.1
45.728333,6.710326,2409.4
45.728367,6.710268,2408.3
45.728405,6.710301,2410.0
45.728077,6.710417,2407.4
45.727989,6.710829,2416.2
45.727879,6.710973,2417.9
45.727554,6.711105,2417.4
45.727505,6.711227,2420.4
45.726978,6.711449,2419.4
45.726852,6.711825,2424.3
45.726608,6.712266,2424.1
45.726433,6.712382,2422.7
45.726299,6.712296,2416.4
45.726208,6.712338,2415.2
45.726196,6.712276,2413.2
45.726246,6.712314,2415.5
45.726254,6.712228,2413.3
45.726284,6.712299,2416.1
45.726192,6.712608,2421.5
45.725983,6.712773,2420.6
45.725948,6.712725,2418.3
45.725842,6.712784,2417.4
45.725651,6.713401,2430.4
45.725327,6.713691,2430.2
45.725323,6.714184,2436.8
45.725117,6.714627,2436.8
45.72506,6.714577,2434.2
45.725113,6.714917,2438.5
45.72533,6.715535,2453.9
45.725376,6.715534,2455.9
45.725342,6.71596,2470.1
45.725433,6.715834,2466.7
45.72543,6.715972,2470.5
45.725376,6.716106,2474.8
45.725212,6.716212,2477.4
45.72496,6.716721,2484.6
45.724861,6.716714,2485.9
45.724552,6.716913,2491.0
45.724468,6.716879,2490.3
45.724197,6.717053,2484.5
45.724037,6.717241,2482.0
45.72401,6.717184,2480.5
45.723862,6.717217,2476.7
45.723732,6.71713,2474.1
45.723495,6.717095,2470.9
45.723202,6.717175,2468.3
45.722092,6.717215,2443.5
45.721943,6.717107,2440.3
45.722061,6.717404,2444.1
45.722244,6.717409,2447.8
45.722393,6.717206,2449.8
45.722687,6.71717,2457.5
45.722794,6.717029,2457.9
45.722939,6.716986,2460.2
45.723095,6.717115,2465.7
45.723595,6.717043,2471.2
45.724018,6.717196,2480.9
45.724205,6.716984,2483.8
45.724506,6.716794,2489.4
45.724609,6.716855,2490.2
45.724613,6.716924,2491.3
45.724518,6.71696,2491.4
45.724556,6.717097,2493.0
45.724575,6.716966,2491.7
45.724632,6.717103,2493.4
45.724632,6.717387,2496.5
45.72443,6.717416,2495.6
45.724483,6.717533,2497.3
45.724445,6.717494,2496.9
45.724567,6.717185,2494.0
45.724712,6.717529,2498.6
45.724991,6.717689,2501.1
45.724976,6.718087,2508.5
45.725517,6.718443,2517.0
45.725681,6.718806,2524.1
45.726166,6.718964,2540.7
45.726273,6.719247,2547.3
45.72657,6.719568,2551.5
45.726791,6.72013,2559.7
45.726898,6.720258,2562.3
45.726883,6.720452,2564.1
45.726727,6.720387,2561.5
45.726742,6.720525,2562.8
45.726887,6.720452,2564.1
45.726933,6.72049,2565.1
45.727474,6.721101,2579.0
45.727562,6.721277,2581.0
45.728001,6.721571,2592.3
45.727997,6.721758,2595.7
45.727764,6.721907,2596.5
45.727791,6.721962,2597.6
45.727829,6.721996,2597.0
45.727791,6.721956,2597.7
45.727993,6.721735,2595.5
45.727917,6.721832,2595.9
45.728001,6.721775,2595.9
45.728184,6.721854,2597.3
45.728374,6.721754,2597.3
45.728718,6.721728,2600.3
45.729713,6.72211,2618.9
45.729954,6.722359,2626.1
45.730053,6.722371,2627.3
45.730564,6.723004,2641.7
45.731281,6.72413,2666.7
45.731258,6.724462,2662.0
45.731285,6.724516,2660.6
45.731266,6.724304,2664.6
45.731277,6.724512,2660.7
45.7314,6.724787,2653.6
45.731346,6.724985,2648.7
45.731174,6.725211,2643.6
45.73119,6.725278,2641.7
45.731216,6.725148,2645.2
45.731216,6.725301,2640.9
45.730896,6.726146,2614.3
45.730885,6.726671,2595.7
45.730679,6.726985,2587.0
45.730495,6.7271,2582.7
45.730385,6.727413,2569.7
45.730198,6.727626,2559.6
45.730076,6.72868,2525.5
45.729813,6.728882,2516.2
45.729816,6.729076,2509.7
45.729572,6.72927,2500.0
45.729198,6.729812,2477.5
45.728989,6.730486,2461.0
45.729034,6.731029,2448.6
45.728935,6.731639,2438.1
45.728821,6.731867,2435.9
45.728863,6.732367,2424.7
45.729351,6.73393,2398.3
45.729671,6.73444,2391.8
45.72974,6.734952,2388.2
45.729847,6.735231,2389.5
45.729809,6.735496,2392.8
45.729649,6.735667,2394.2
45.729843,6.735472,2391.7
45.729908,6.73559,2389.9
45.730003,6.735595,2386.7
45.730034,6.735737,2381.4
45.729931,6.736356,2364.3
45.730007,6.736598,2357.2
45.730003,6.736521,2359.0
45.730049,6.736543,2356.9
45.730057,6.736731,2351.5
45.729794,6.736885,2344.3
45.72974,6.736992,2338.2
45.729584,6.737522,2319.2
45.729633,6.73764,2313.9
45.729599,6.73776,2310.3
45.729912,6.738266,2289.2
45.729946,6.738224,2289.5
45.730068,6.738329,2284.4
45.730251,6.738577,2273.6
45.730392,6.738599,2269.4
45.730598,6.738853,2263.8
45.730717,6.738693,2267.0
45.730919,6.738673,2270.1
45.731045,6.738725,2271.0
45.731281,6.739077,2268.6
45.731434,6.739006,2269.6
45.731632,6.739098,2270.0
45.732113,6.739645,2269.0
45.732128,6.740499,2246.7
45.732166,6.740553,2244.9
45.732159,6.740414,2248.0
45.732189,6.740618,2243.7
45.732334,6.740816,2237.2
45.732456,6.740706,2234.0
45.73267,6.740656,2226.6
45.732761,6.740717,2222.3
45.732883,6.740597,2220.5
45.733082,6.74056,2216.4
45.733391,6.740731,2205.4
45.733826,6.740779,2200.0
45.734119,6.741154,2193.4
45.734211,6.741651,2186.9
45.734371,6.741937,2186.0
45.73444,6.742268,2185.0
45.735012,6.74298,2184.4
45.735039,6.743622,2179.2
45.735111,6.743685,2180.7
45.735271,6.74429,2175.4
45.735268,6.744861,2169.1
45.735348,6.745401,2166.3
45.735691,6.746003,2168.8
45.735596,6.746216,2164.0
45.73531,6.746243,2153.2
45.735256,6.746452,2149.8
45.735336,6.746611,2150.4
45.735271,6.746763,2144.6
45.735298,6.746893,2145.1
45.73502,6.746745,2141.9
45.734882,6.74681,2143.8
45.734825,6.747003,2147.3
45.734921,6.747501,2150.9
45.734913,6.747992,2149.6
45.734734,6.748367,2147.6
45.734608,6.749175,2146.2
45.734699,6.749401,2152.7
45.73457,6.750002,2155.5
45.734051,6.751292,2154.4
45.734104,6.751486,2155.1
45.733982,6.752042,2149.1
45.734028,6.752759,2145.1
45.733921,6.753447,2143.2
45.733795,6.753667,2141.4
45.733791,6.7546,2136.8
45.733494,6.755685,2129.7
45.733257,6.755842,2125.2
45.733158,6.756028,2123.9
45.733192,6.756546,2122.1
45.733036,6.757225,2115.3
45.733185,6.758202,2106.8
45.73336,6.758456,2106.5
45.733402,6.758663,2106.5
45.73315,6.759263,2099.5
45.733063,6.759105,2096.6
45.733086,6.758842,2095.4
45.732952,6.758719,2091.0
45.732716,6.758226,2088.9
45.732494,6.757729,2084.4
45.732315,6.75707,2081.6
45.732094,6.756871,2074.4
45.731991,6.756338,2073.3
45.731422,6.75525,2064.2
45.731377,6.755336,2062.9
45.731525,6.755946,2061.0
45.731674,6.757363,2052.8
45.731567,6.758799,2044.0
45.731331,6.759224,2035.3
45.731384,6.759193,2037.5
45.731518,6.759515,2036.4
45.731476,6.75955,2034.2
45.731159,6.759167,2030.5
45.730976,6.758141,2022.5
45.73056,6.757482,2013.3
45.730263,6.756774,2007.1
45.730022,6.756466,2002.2
45.729794,6.755688,1995.4
45.72982,6.755564,1995.2
45.729706,6.755783,1992.9
45.729588,6.756168,1989.4
45.72963,6.756523,1988.5
45.72982,6.757137,1986.6
45.729927,6.759217,1969.8
45.730087,6.759753,1969.3
45.730019,6.760265,1964.9
45.729832,6.760618,1960.4
45.729866,6.760962,1960.6
45.729668,6.761161,1953.4
45.729633,6.761297,1952.2
45.729942,6.761952,1950.0
45.730103,6.762866,1942.9
45.730423,6.763388,1938.5
45.730457,6.763958,1934.6
45.730919,6.764748,1928.5
45.730946,6.764889,1927.1
45.730862,6.764979,1924.7
45.730717,6.764916,1922.1
45.730488,6.764522,1921.7
45.730068,6.764216,1916.9
45.729809,6.763643,1914.8
45.729572,6.763666,1909.2
45.729336,6.763551,1908.8
45.72908,6.763531,1906.0
45.728756,6.763357,1901.7
45.728394,6.76258,1897.1
45.728123,6.762268,1892.2
45.727837,6.761782,1889.9
45.727814,6.761909,1886.9
45.728188,6.76282,1883.8
45.728233,6.763107,1881.3
45.728188,6.763603,1876.7
45.728355,6.764303,1869.4
45.728436,6.764466,1866.2
45.728764,6.764676,1867.0
45.728802,6.764791,1864.4
45.728733,6.764863,1860.6
45.728317,6.764832,1855.3
45.727936,6.764654,1850.2
45.72765,6.763809,1847.8
45.727585,6.763693,1846.3
45.727489,6.763676,1843.2
45.72747,6.764427,1838.5
45.727562,6.764844,1834.9
45.728603,6.766154,1821.1
45.728561,6.766216,1819.2
45.728405,6.766178,1817.1
45.72821,6.766248,1812.1
45.727982,6.766404,1805.5
45.728012,6.766653,1802.4
45.727718,6.766606,1798.4
45.727634,6.766678,1796.8
45.727623,6.766955,1793.3
45.727486,6.767244,1790.7
45.727558,6.767587,1787.5
45.727531,6.767792,1784.4
45.727352,6.768273,1778.0
45.727264,6.769092,1774.4
45.72736,6.769026,1773.2
45.727489,6.769072,1774.3
45.727455,6.769115,1775.0
45.727501,6.769088,1774.6
45.727753,6.76931,1777.7
45.72797,6.76961,1783.3
45.728222,6.769599,1783.7
45.728474,6.76979,1790.5
45.728775,6.769841,1789.9
45.729271,6.770592,1800.1
45.729565,6.770833,1801.1
45.730064,6.771618,1807.8
45.730049,6.772395,1817.0
45.730289,6.772913,1821.5
45.730614,6.773329,1826.2
45.730942,6.773624,1830.0
45.73151,6.774645,1839.9
45.732193,6.775053,1846.8
45.732552,6.775563,1852.3
45.732742,6.776064,1856.6
45.733437,6.777057,1862.7
45.734161,6.777433,1867.6
45.73436,6.777454,1867.4
45.734512,6.777632,1870.4
45.734829,6.777837,1872.2
45.735046,6.778053,1871.0
45.735123,6.778564,1872.0
45.735229,6.778567,1871.7
45.735474,6.778214,1869.6
45.735657,6.778167,1871.3
45.735859,6.778207,1871.0
45.736252,6.778523,1868.9
45.736458,6.778604,1867.5
45.736942,6.779079,1866.7
45.73674,6.779537,1871.0
45.736637,6.779599,1873.5
45.736511,6.779478,1875.4
45.736397,6.779164,1875.8
45.736305,6.77911,1878.0
45.736164,6.779085,1882.2
45.736137,6.779137,1883.7
45.736183,6.779405,1885.7
45.736137,6.779442,1887.9
45.736012,6.779337,1890.4
45.735828,6.779335,1895.8
45.735489,6.779203,1897.9
45.735729,6.779847,1909.9
45.736004,6.780148,1914.7
45.736092,6.780596,1919.5
45.736599,6.781318,1930.2
45.736618,6.781441,1931.5
45.736374,6.781463,1936.8
45.736317,6.781379,1935.8
45.736275,6.781418,1938.2
45.735737,6.781323,1946.7
45.735252,6.78119,1955.3
45.73502,6.781263,1959.6
45.73502,6.781358,1962.0
45.735687,6.781892,1972.5
45.73587,6.782217,1976.9
45.735607,6.782026,1980.9
45.73497,6.782086,1993.4
45.734741,6.782002,1995.8
45.734798,6.782155,2000.6
45.734661,6.782195,2001.3
45.734795,6.782395,2010.0
45.734699,6.782407,2010.5
45.734718,6.782475,2013.1
45.73481,6.782548,2016.2
45.735146,6.78259,2016.8
45.734837,6.78287,2029.1
45.734741,6.782874,2027.4
45.735126,6.782932,2032.8
45.735546,6.783394,2043.5
45.735783,6.784224,2058.9
45.735947,6.784459,2065.4
45.736179,6.784412,2064.6
45.73621,6.784461,2066.1
45.736122,6.784448,2065.2
45.736221,6.78447,2066.5
45.736179,6.784436,2065.3
45.736313,6.784646,2071.2
45.73653,6.78475,2074.1
45.736622,6.784682,2072.8
45.736713,6.784714,2074.1
45.736908,6.7849,2079.6
45.737377,6.785115,2086.2
45.737747,6.7857,2099.7
45.7383,6.785986,2112.2
45.739033,6.78675,2131.0
45.739014,6.787308,2142.5
45.739365,6.787997,2145.3
45.739422,6.788479,2144.7
45.739506,6.78855,2141.6
45.739647,6.788941,2140.1
45.739681,6.789283,2142.1
45.739796,6.789492,2147.9
45.739971,6.789244,2146.9
45.74041,6.789142,2155.3
45.740486,6.789214,2159.8
45.740597,6.789086,2159.1
45.740822,6.789264,2161.9
45.741024,6.789303,2163.1
45.741154,6.7894,2165.0
45.741486,6.789977,2170.0
45.741467,6.790333,2177.9
45.741669,6.790805,2184.0
45.741699,6.791069,2188.3
45.741863,6.791327,2190.0
45.741924,6.791724,2196.8
45.742016,6.791738,2197.6
45.741962,6.792133,2205.2
45.742344,6.792513,2218.3
45.742577,6.792628,2225.5
45.742798,6.792966,2231.4
45.742893,6.792995,2233.6
45.742977,6.792939,2235.1
45.743076,6.793177,2239.0
45.743286,6.793309,2244.7
45.743469,6.793264,2250.3
45.743542,6.792962,2251.4
45.743786,6.792925,2257.7
45.744011,6.792224,2263.7
45.744244,6.791955,2269.1
45.744858,6.791558,2281.6
45.745045,6.791553,2286.6
45.745243,6.791323,2288.7
45.745392,6.790727,2285.4
45.745285,6.790465,2280.4
45.74551,6.790787,2287.6
45.745644,6.790819,2288.4
45.745598,6.791189,2294.7
45.745487,6.791308,2294.0
45.745274,6.791303,2289.6
45.745789,6.7915,2301.0
45.746033,6.791813,2305.8
45.746098,6.792641,2320.4
45.746227,6.792928,2324.6
45.74617,6.792812,2323.1
45.746304,6.793379,2331.8
45.746635,6.79405,2341.9
45.746719,6.794531,2350.4
45.747002,6.795264,2361.6
45.747334,6.795879,2368.2
45.747696,6.797015,2381.9
45.747955,6.797493,2391.1
45.748276,6.797787,2400.1
45.748535,6.798371,2411.8
45.74873,6.799374,2423.5
45.748882,6.799652,2429.4
45.749447,6.801275,2456.0
45.749519,6.801883,2460.6
45.749973,6.803225,2476.8
45.750549,6.804412,2488.0
45.750641,6.804463,2489.8
45.750862,6.805236,2496.6
45.751637,6.806575,2513.0
45.751392,6.807122,2512.3
45.751209,6.806863,2513.3
45.751301,6.806904,2513.1
45.751369,6.807198,2512.0
45.75132,6.807063,2512.6
45.75127,6.807103,2512.4
45.751369,6.807114,2512.4
45.751328,6.807399,2509.9
45.751247,6.807491,2508.6
45.751236,6.807703,2506.3
45.750961,6.807813,2504.5
45.750923,6.808031,2501.6
45.751148,6.808474,2496.1
45.751217,6.808795,2492.6
45.751183,6.809095,2489.5
45.751324,6.809726,2479.2
45.751511,6.810054,2474.6
45.751556,6.810713,2466.3
45.751724,6.811122,2460.0
45.751682,6.811337,2457.6
45.751747,6.811514,2452.6
45.751736,6.811785,2448.8
45.751522,6.812157,2444.7
45.751652,6.813112,2429.4
45.752079,6.814391,2405.1
45.752445,6.815056,2391.7
45.752533,6.815388,2381.0
45.752659,6.815491,2375.4
45.752617,6.815726,2369.5
45.752483,6.815861,2366.5
45.752552,6.815975,2363.1
45.752552,6.816183,2358.5
45.75267,6.816284,2353.1
45.752609,6.816856,2344.2
45.75256,6.816871,2345.4
45.752605,6.816871,2344.0
45.752628,6.817007,2340.5
45.752598,6.817562,2329.3
45.752968,6.81788,2316.6
45.753082,6.817896,2314.2
45.753258,6.818137,2308.0
45.753407,6.818076,2307.1
45.753994,6.818944,2297.2
45.754139,6.818905,2296.3
45.754257,6.819033,2299.6
45.754215,6.819293,2296.8
45.754391,6.819786,2297.8
45.754372,6.821354,2289.4
45.754482,6.821585,2290.4
45.754501,6.821948,2286.9
45.75536,6.823553,2281.7
45.755848,6.824947,2261.4
45.756153,6.825293,2258.0
45.756462,6.825959,2249.2
45.756901,6.826588,2240.2
45.75708,6.826644,2238.1
45.757393,6.827004,2232.8
45.758099,6.828415,2217.5
45.758324,6.828687,2213.9
45.758846,6.829985,2205.1
45.759319,6.830899,2183.2
45.759506,6.831131,2180.3
45.759823,6.831907,2166.2
45.760132,6.832459,2163.7
45.76067,6.833097,2161.9
45.760818,6.83338,2160.1
45.760773,6.833383,2160.4
45.760773,6.83347,2160.3
45.760815,6.833426,2160.1
45.760777,6.833485,2160.3
45.761047,6.83381,2159.4
45.761177,6.833849,2160.3
45.761066,6.833873,2159.2
45.761211,6.833873,2160.6
45.761189,6.833932,2159.9
45.761375,6.834037,2160.3
45.761497,6.834204,2159.0
45.762039,6.834595,2160.8
45.763111,6.836395,2151.0
45.763294,6.836546,2150.5
45.763683,6.836657,2150.9
45.763737,6.836765,2150.4
45.763847,6.836755,2151.1
45.764042,6.836856,2152.3
45.764507,6.83744,2152.3
45.764519,6.837669,2148.3
45.764809,6.838088,2145.6
45.764965,6.838102,2146.6
45.765198,6.838231,2146.4
45.765385,6.838502,2145.7
45.7659,6.838678,2148.8
45.76606,6.838832,2150.4
45.766125,6.838667,2151.6
45.766148,6.838168,2159.8
45.766232,6.838212,2159.5
45.766171,6.838145,2160.5
45.766232,6.837906,2166.5
45.766552,6.837712,2173.6
45.766537,6.837446,2181.0
45.76685,6.837362,2190.6
45.766811,6.837552,2183.6
45.766933,6.837412,2192.5
45.766987,6.837506,2190.2
45.766987,6.837383,2192.8
45.766865,6.837204,2195.0
45.766781,6.836542,2208.5
45.766739,6.836506,2210.0
45.766644,6.836576,2209.3
45.766747,6.836494,2210.1
45.766823,6.836653,2205.6
45.766865,6.836638,2205.4
45.766853,6.837491,2187.3
45.767178,6.837559,2186.6
45.767212,6.837633,2185.1
45.76733,6.838646,2153.0
45.767368,6.837028,2183.0
45.767284,6.837241,2186.3
45.767025,6.837456,2190.7
45.767105,6.837789,2182.3
45.76704,6.83811,2171.8
45.766731,6.838222,2161.7
45.766815,6.838283,2161.6
45.766785,6.838344,2159.3
45.766598,6.838446,2155.1
45.76651,6.838706,2149.3
45.766376,6.838788,2149.3
45.766293,6.838968,2146.5
45.766132,6.840511,2124.5
45.765903,6.841128,2119.0
45.766434,6.840331,2111.7
45.766991,6.839896,2101.3
45.767529,6.840121,2091.5
45.76783,6.840179,2085.7
45.768108,6.840073,2082.7
45.768139,6.84012,2079.8
45.767887,6.840438,2073.8
45.767544,6.840708,2069.0
45.767513,6.840769,2067.6
45.767563,6.840802,2065.8
45.767708,6.840751,2065.1
45.767784,6.840816,2061.5
45.767395,6.841391,2054.3
45.767605,6.842484,2039.5
45.767628,6.842993,2034.4
45.767555,6.843337,2034.2
45.767704,6.8452,2031.1
45.767628,6.845539,2023.2
45.767426,6.8455,2020.4
45.767284,6.845379,2019.0
45.76722,6.845522,2014.6
45.767365,6.845725,2012.7
45.767685,6.845919,2011.5
45.767845,6.846441,2000.2
45.768402,6.847103,1993.0
45.768429,6.847666,1986.6
45.76836,6.848015,1983.4
45.76841,6.848451,1981.0
45.769211,6.851062,1972.0
45.770382,6.855431,1963.7
45.771191,6.8581,1962.3
45.772034,6.860216,1959.9
45.772411,6.860901,1958.4
45.77253,6.861652,1957.8
45.772511,6.863146,1956.9
45.772694,6.863493,1956.8
45.772957,6.86434,1958.1
45.773064,6.864488,1955.4
45.773552,6.864777,1954.5
45.773777,6.86509,1954.6
45.773899,6.865491,1955.0
45.773853,6.866348,1957.9
45.77425,6.867179,1958.9
45.774475,6.867489,1957.4
45.774979,6.868459,1956.5
45.775108,6.869072,1961.9
45.775406,6.869964,1961.5
45.775452,6.869943,1959.0
45.775402,6.870036,1963.2
45.775436,6.869934,1959.6
45.775627,6.871481,1979.9
45.775558,6.871812,1988.8
45.775284,6.87194,1993.9
45.775024,6.872475,2002.1
45.774887,6.873622,2020.1
45.774719,6.87406,2028.6
45.774509,6.874995,2043.4
45.774616,6.87553,2054.1
45.774914,6.875843,2061.1
45.774933,6.876192,2069.6
45.775135,6.876728,2071.7
45.77512,6.876656,2072.1
45.775009,6.876944,2080.4
45.774918,6.876976,2084.1
45.774643,6.876713,2092.7
45.774364,6.87656,2101.8
45.774261,6.877256,2117.6
45.774105,6.877383,2124.0
45.774029,6.87729,2127.1
45.773895,6.877291,2132.3
45.773804,6.877437,2137.1
45.773781,6.877745,2139.1
45.773308,6.878304,2154.6
45.77309,6.87917,2156.6
45.772865,6.879418,2162.5
45.772888,6.879537,2163.0
45.772999,6.879645,2163.2
45.772972,6.879699,2165.2
45.772423,6.880259,2188.0
45.772388,6.880389,2191.2
45.772114,6.880711,2202.7
45.772099,6.880849,2205.7
45.771976,6.880774,2207.5
45.771683,6.881026,2217.2
45.771641,6.881225,2220.9
45.771385,6.881705,2229.6
45.771091,6.881857,2235.6
45.770908,6.88207,2239.8
45.770576,6.882148,2244.9
45.770267,6.882359,2252.5
45.770061,6.882539,2254.8
45.769672,6.883074,2264.4
45.769451,6.88321,2272.2
45.769203,6.883148,2277.4
45.769203,6.883267,2280.3
45.768818,6.883509,2294.2
45.768929,6.883621,2295.8
45.768623,6.884218,2307.4
45.768391,6.884872,2315.3
45.768318,6.885392,2324.9
45.76783,6.886246,2334.6
45.767673,6.886784,2343.6
45.767849,6.886689,2346.4
45.768139,6.886678,2352.5
45.768433,6.886884,2362.6
45.768887,6.886674,2372.2
45.769329,6.886597,2369.8
45.769634,6.887494,2374.8
45.769836,6.887899,2380.1
45.770546,6.88858,2393.7
45.77084,6.88912,2404.8
45.771561,6.88929,2421.8
45.772011,6.889502,2430.4
45.77224,6.889879,2432.8
45.772099,6.889861,2436.5
45.772118,6.889984,2437.5
45.77206,6.890089,2437.3
45.772015,6.890072,2438.9
45.77206,6.890079,2437.5
45.771877,6.889787,2436.7
45.772167,6.889801,2435.0
45.772076,6.88989,2437.2
45.772152,6.889805,2435.2
45.77224,6.889846,2432.6
45.772289,6.8901,2426.6
45.772148,6.890451,2422.9
45.771965,6.890681,2419.8
45.772034,6.890787,2412.5
45.772385,6.890741,2404.2
45.772488,6.890885,2397.5
45.772469,6.890956,2394.2
45.772186,6.891105,2391.7
45.77195,6.891553,2382.3
45.771843,6.891582,2383.0
45.771515,6.89192,2372.8
45.771271,6.892023,2373.5
45.771206,6.892227,2366.7
45.771027,6.892462,2365.0
45.770714,6.893215,2355.7
45.770634,6.893774,2349.5
45.770462,6.894315,2347.9
45.770443,6.895072,2335.2
45.770283,6.895867,2331.7
45.770267,6.896081,2332.3
45.770386,6.896656,2336.7
45.770607,6.897111,2334.3
45.770584,6.896843,2336.7
45.770664,6.897357,2334.2
45.770966,6.897865,2338.6
45.771175,6.898556,2345.9
45.771202,6.89912,2350.4
45.771317,6.899648,2350.0
45.771751,6.900409,2340.2
45.772129,6.900599,2339.1
45.772442,6.901203,2337.9
45.772572,6.901294,2337.4
45.772682,6.901488,2336.0
45.772778,6.901843,2333.4
45.772938,6.901839,2333.2
45.772961,6.902107,2331.9
45.772896,6.902293,2330.4
45.772987,6.902467,2328.7
45.773392,6.902828,2327.7
45.773491,6.902658,2328.7
45.773502,6.902787,2327.3
45.773399,6.902801,2327.7
45.773399,6.902874,2327.5
45.773621,6.903172,2326.9
45.774014,6.903123,2325.1
45.773968,6.903115,2325.4
45.774284,6.903291,2323.5
45.774288,6.903213,2322.7
45.774994,6.90381,2311.6
45.775215,6.905117,2296.9
45.776157,6.905293,2297.6
45.776527,6.905737,2296.5
45.776894,6.906023,2290.8
45.777294,6.906169,2284.2
45.777424,6.906065,2279.7
45.777843,6.906124,2272.3
45.77853,6.906736,2260.4
45.778683,6.907057,2257.8
45.778976,6.907371,2250.9
45.779297,6.908116,2242.3
45.779945,6.909244,2229.1
45.779926,6.90967,2223.2
45.780022,6.90982,2218.9
45.780079,6.910256,2212.2
45.779957,6.910645,2207.4
45.779949,6.910989,2205.9
45.780178,6.91115,2201.1
45.78038,6.911657,2200.4
45.780849,6.911684,2197.9
45.781013,6.911851,2193.1
45.780876,6.912599,2184.6
45.780907,6.912889,2182.8
45.7813,6.913963,2179.1
45.781693,6.914628,2173.1
45.782104,6.915035,2172.0
45.782841,6.915529,2169.8
45.783264,6.916186,2168.2
45.783241,6.916318,2170.0
45.783669,6.916961,2166.1
45.783901,6.917848,2169.8
45.78405,6.918136,2167.9
45.784061,6.91842,2165.3
45.784153,6.918682,2161.9
45.784492,6.919039,2151.1
45.784607,6.919357,2147.7
45.784904,6.919678,2140.2
45.785053,6.92006,2137.7
45.785469,6.920686,2134.2
45.785835,6.920997,2122.9
45.786198,6.922287,2106.9
45.786549,6.923129,2088.8
45.786682,6.923344,2083.1
45.7868,6.923403,2075.8
45.787251,6.924352,2056.8
45.787434,6.92454,2049.6
45.787571,6.925029,2042.8
45.787876,6.925332,2033.1
45.788155,6.925922,2023.9
45.788303,6.926014,2019.2
45.788723,6.926609,2009.2
45.788879,6.927136,2007.7
45.789322,6.927947,2000.7
45.789532,6.928209,1994.2
45.789577,6.928412,1993.7
45.789742,6.928688,1986.1
45.789955,6.929336,1978.8
45.79007,6.929965,1972.2
45.790119,6.929871,1971.5
45.790169,6.930303,1967.6
45.790367,6.930713,1961.9
45.790604,6.930876,1957.2
45.790707,6.931135,1955.2
45.790764,6.931202,1954.5
45.79092,6.931214,1955.7
45.791088,6.93269,1953.7
45.791225,6.933115,1954.1
45.791378,6.934501,1925.7
45.791527,6.935181,1918.1
45.791637,6.935324,1918.0
45.792019,6.935557,1908.5
45.79221,6.935889,1901.5
45.792503,6.936006,1900.5
